Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags
69.146.1,False,True,443,American Decorative Arts,Bedstead,Bedstead,American,,,,,Maker,,Herter Brothers,"German, active New York, 1864–1906",,Herter Brothers,,1864      ,1906      ,ca. 1880,1877,1880,Cherry,118 x 69 1/2 x 89 1/2 in. (299.7 x 176.5 x 227.3 cm),"Gift of Paul Martini, 1969",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/443,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Beds
18.110.64,False,True,444,American Decorative Arts,Bedstead,Bedstead,American,,,,,Maker|Maker|Decorator|Decorator|Decorator,Possibly by|Cornice attributed to|Painting attributed to|Carving attributed to|Carving attibuted to,Thomas Seymour|John Doggett|John Ritto Penniman|Samuel McIntire|Thomas Wightman,"1771–1848|1780–1857|American, Milford, Massachusetts 1782–1841 Baltimore, Maryland|1757–1811|American, active 1802–20 (?)",,"Seymour, Thomas|Doggett, John|Penniman, John Ritto|McIntire, Samuel|Wightman, Thomas",American|American,1771      |1780      |1782      |1757      |1802      ,1848      |1857      |1841      |1811      |1802      ,1810–15,1810,1815,"Mahogany, mahogany veneer, mahoganized maple and white pine, painted and gilded wood	",106 3/4 x 58 5/8 x 79 1/2 in. (271.1 x 148.9 x 201.9 cm),"John Stewart Kennedy Fund, 1918",Made in,Boston,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/444,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Beds
68.97.13,False,False,445,American Decorative Arts,Bedstead,Bedstead,American,,,,,Maker,Attributed to,Baumann Brothers,,,Baumann Brothers ,,,9999      ,ca. 1880,1877,1880,Maple,63 3/8 x 39 x 81 in. (161 x 99.1 x 205.7 cm),"Purchase, Anonymous Gift, 1968",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/445,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Beds
1986.47.1,False,True,446,American Decorative Arts,Bedstead,"Bedstead from the Henry Gurdon Marquand House, New York City",American,,,,,,,,,,,,,,1881–84,1881,1884,"Bird's-eye maple, maple, and tulip poplar",51 1/2 x 49 1/4 x 16 3/4 in. (130.8 x 125.1 x 42.5 cm),"Friends of the American Wing Fund, 1986",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/446,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Beds
30.120.298,False,False,447,American Decorative Arts,Bell,Bell,American,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown aquamarine glass,H. 4 7/8 in. (12.4 cm); Diam. 4 in. (10.2 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/447,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Utilitarian Objects
31.21.2,False,False,448,American Decorative Arts,Bell,Bell,American,,,,,,,,,,,,,,1800–1900,1800,1900,Free-blown aquamarine glass,H. 14 in. (35.6 cm); Diam. 17 in. (43.2 cm),"Gift of Mrs. J. Insley Blair, 1931",Made in,,Long Island,Long Island,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/448,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
Inst.1983.2,False,False,449,American Decorative Arts,Bell pull,Bell Pull,American,,,,,,,,,,,,,,1850–60,1850,1860,"Brass, porcelain",7 × 4 in. (17.8 × 10.2 cm),"Gift of Samuel J. Dornsife, 1983",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/449,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
10.125.591,False,False,450,American Decorative Arts,Bellows,Bellows,American,,,,,,,,,,,,,,1700–1900,1700,1900,"Wood; Walnut, leather, brass",H. 20 in. (50.8 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/450,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Tools and Equipment|Leaves
25.154,False,False,451,American Decorative Arts,Bellows,Bellows,,,,,,,,,,,,,,,1850–1900,1850,1900,"Wood; Ash, cherry, brass, leather",21 x 8 1/2 in. (53.3 x 21.6 cm),"Gift of George H. Kent, 1925",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/451,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",
46.140.738,False,True,452,American Decorative Arts,Bellows,Bellows,,,,,,,,,,,,,,,1880–90,1880,1890,Pressed purple marble glass,Dimensions unavailable,"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/452,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Tools and Equipment
1971.180.66,False,True,453,American Decorative Arts,Bellows,Bellows,,,,,,,,,,,,,,,1800–1830,1800,1830,"Wood, leather, brass",17 5/16 x 7 5/16 in. (44 x 18.6 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/453,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Tools and Equipment|Flowers|Vases
10.125.19,False,True,454,American Decorative Arts,Bench,Bench,"Dutch, probably",,,,,,,,,,,,,,ca. 1700,1697,1700,"Spruce, white oak",17 1/2 x 33 1/2 x 14 in. (44.5 x 85.1 x 35.6 cm),"Gift of Mrs. Russell Sage, 1909",Probably made in,,,,Netherlands,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/454,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Flowers|Benches
34.100.20,False,True,455,American Decorative Arts,Bench,Bench,American,,,,,,,,,,,,,,1740–80,1740,1780,Yellow pine,19 3/4 x 71 x 13 in. (50.2 x 180.3 x 33 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/455,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
34.100.29,False,True,457,American Decorative Arts,Sleigh seat,Sleigh Seat,American,,,,,,,,,,,,,,ca. 1800,1797,1800,Cherry,20 3/4 x 30 1/2 x 10 3/4 in. (52.7 x 77.5 x 27.3 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/457,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Seating Furniture
66.10.2,False,True,458,American Decorative Arts,Bench,Bench,"American, Shaker",,,,,,,,,,,,,,1825–50,1825,1850,Pine,26 1/2 x 94 x 12 in. (67.3 x 238.8 x 30.5 cm),"Friends of the American Wing Fund, 1966",Probably made in,Hancock,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/458,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
66.10.4,False,True,459,American Decorative Arts,Bench,Bench,"American, Shaker",,,,,,,,,,,,,,ca. 1850,1847,1850,Pine,16 5/8 x 35 1/2 x 9 1/2 in. (42.2 x 90.2 x 24.1 cm),"Friends of the American Wing Fund, 1966",Made in,New Lebanon,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/459,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
69.108,False,True,461,American Decorative Arts,Bench,Bench,American,,,,,Maker,,Alexander Roux,1813–1886,,"Roux, Alexander",French,1813      ,1886      ,ca. 1865,1862,1865,Beech,23 3/4 x 23 7/8 x 19 1/4 in. (60.3 x 60.6 x 48.9 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/461,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
65.231,False,False,462,American Decorative Arts,Bench,Bench,American,,,,,Maker|Designer,Designed by,Tiffany Studios|Louis Comfort Tiffany,"1902–32|American, New York 1848–1933 New York",,"Tiffany Studios |Tiffany, Louis Comfort",American,1902      |1848      ,1932      |1933      ,1916,1916,1916,"Mahogany, upholstery",17 1/2 x 27 1/2 x 16 11/16 in. (44.5 x 69.9 x 42.4 cm),"Gift of Alfred M. F. Kiddle, 1965",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/462,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
69.158.1,False,True,463,American Decorative Arts,Bench,Bench,American,,,,,Maker,,Peter Timmes,active 1878–1903,,"Timmes, Peter",,1878      ,1903      ,ca. 1880–1900,1877,1900,Cast iron,38 1/2 x 33 1/4 x 19 in. (97.8 x 84.5 x 48.3 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,Brooklyn,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/463,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
1979.190,False,True,464,American Decorative Arts,Bench,Bench,American,,,,,,,,,,,,,,1850–60,1850,1860,Cast iron,34 1/2 x 55 3/8 x 20 3/4 in. (87.6 x 140.7 x 52.7 cm),"Gift of Berry B. Tracy, 1979",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/464,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benches
83.2.258,False,True,465,American Decorative Arts,Figure,Figure of Benjamin Franklin,British (American market),,,,,,,,,,,,,,1835–45,1835,1845,"Earthenware, transfer-printed",H. 14 3/4 in. (37.5 cm),"Gift of William H. Huntington, 1883",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/465,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.221,False,True,466,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Maker,,Louis Benjamin Huber Defeuille,,,"Defeuille, Louis Benjamin Huber",,,9999      ,1800–1883,1800,1883,Ivory,3 1/4 x 2 5/8 in. (8.3 x 6.7 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/466,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.215,False,False,467,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Artist|Artist,After,Jacques Thouron|Weyller,,,"Thouron, Jacques|Weyller",,,9999      |9999      ,1776–1883,1776,1883,Enamel,2 3/8 x 2 in. (6 x 5.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/467,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.216,False,False,468,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Artist,After,Jacques Thouron,,,"Thouron, Jacques",,,9999      ,1776–1883,1776,1883,Ivory,Diam. 3 3/16 in. (8.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/468,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.219,False,False,469,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Artist,After,Jacques Thouron,,,"Thouron, Jacques",,,9999      ,1776–1883,1776,1883,Enamel,3 7/8 x 2 7/8 in. (9.8 x 7.3 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/469,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.220,False,True,470,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Probably porcelain,3 x 2 3/8 in. (7.6 x 6 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/470,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.232,False,True,471,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Maker,After,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717      ,1786      ,1776–1883,1776,1883,Ivory,2 5/8 x 2 in. (6.7 x 5.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/471,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.235,False,True,472,American Decorative Arts,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Panel,Diam. 3 1/8 in. (7.9 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/472,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.238,False,True,473,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Ivory,Diam. 2 3/4 in. (7 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/473,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.239,False,True,474,American Decorative Arts,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Oil on cardboard,Diam. 5 1/8 in. (13 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/474,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.250,False,True,475,American Decorative Arts,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Ivory,Diam. 4 3/8 in. (11.1 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/475,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Books|Benjamin Franklin|Portraits
83.2.252,False,False,476,American Decorative Arts,Bust,Bust of Benjamin Franklin,American,,,,,Designer|Manufacturer,Designed by|Manufactured by,Isaac Broome|Ott and Brewer,1835–1922|1871–1893,,"Broome, Isaac|Ott and Brewer ",,1835      |1871      ,1922      |1893      ,1876,1876,1876,Parian porcelain,10 x 5 5/8 x 4 5/8 in. (25.4 x 14.3 x 11.7 cm),"Gift of William H. Huntington, 1883",Made in,Trenton,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/476,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.190,False,True,477,American Decorative Arts,Bust,Bus,,,,,,Artist,After,Jean Jacques Caffiéri,"French, Paris 1725–1792 Paris",,"Caffiéri, Jean Jacques",French,1725      ,1792      ,1815,1815,1815,Plaster,H. 13 1/2 in. (34.3 cm),"Gift of William H. Huntington, 1883",Made in,London,,,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/477,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.192,False,True,478,American Decorative Arts,Bust,Bus,,,,,,Maker,,Pierre Joseph Chardigny,1794–1866,,"Chardigny, Pierre Joseph",,1794      ,1866      ,1851,1851,1851,Waxed plaster,H. 5 in. (12.7 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/478,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.172,False,True,479,American Decorative Arts,Bust,Bus,,,,,,Maker,Possibly after,Jean Martin Renaud,"French, Sarreguemines 1746–1821 Paris",,"Renaud, Jean Martin",French,1746      ,1821      ,1800–1883,1800,1883,Bronze,H. 1 7/8 in. (4.8 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/479,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.199,False,True,480,American Decorative Arts,Bust,Bus,,,,,,Maker,After,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717      ,1786      ,1776–1883,1776,1883,Wood,7 1/4 x 5 3/4 in. (18.4 x 14.6 cm),"Gift of William H. Huntington, 1883",Probably made in,,,,Italy,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/480,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.283,False,False,481,American Decorative Arts,"Cameo medallion, minature",Cameo Medallion of Benjamin Franklin,,,,,,Maker,Possibly,Josiah Wedgwood and Sons,1759–present,,"Wedgwood and Sons, Josiah",,1759      ,9999      ,1776–1800,1776,1800,"Wax, glass",Diam. 2 1/2 in. (6.4 cm),"Gift of William H. Huntington, 1883",Probably made in,,Staffordshire,Staffordshire,England,,,,,,,Sculpture,,http://www.metmuseum.org/art/collection/search/481,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Inscriptions|Cameos|Medallions|Benjamin Franklin|Profiles
83.2.234,False,True,482,American Decorative Arts,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Oil on wood,5 5/8 x 3 1/2 in. (14.3 x 8.9 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/482,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.236,False,True,483,American Decorative Arts,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Panel,5 3/8 x 4 in. (13.7 x 10.2 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/483,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.233,False,True,484,American Decorative Arts,Painting,Medallion of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Oil on wood,5 3/4 x 4 1/4 in. (14.6 x 10.8 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/484,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Medallions|Benjamin Franklin|Men|Profiles
83.2.222,False,True,485,American Decorative Arts,Painting,Portrait of Benjamin Franklin,,,,,,Artist,Possibly after,H. Sanford,1783–1822,,"Sanford, H.",,1783      ,1822      ,1776–1883,1776,1883,Panel,5 3/8 x 4 1/4 in. (13.7 x 10.8 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/485,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.248,False,True,486,American Decorative Arts,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,1776–1883,1776,1883,Canvas,13 3/8 x 10 7/8 in. (34 x 27.6 cm),"Gift of William H. Huntington, 1883",Made in,,,,Japan,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/486,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Portraits
83.2.217,False,True,487,American Decorative Arts,Mask cast,Mask Cast of Benjamin Franklin,,,,,,,,,,,,,,,1800–1883,1800,1883,Painted plaster,4 1/4 x 4 1/8 in. (10.8 x 10.5 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Sculpture,,http://www.metmuseum.org/art/collection/search/487,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Masks|Benjamin Franklin|Faces
83.2.160,False,True,488,American Decorative Arts,Medallion,Medallio,,,,,,Maker,,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717      ,1786      ,1776–1800,1776,1800,Galvonplast (probably galvano-reproduction),Diam. 5 5/8 in. (14.3 cm),"Gift of William H. Huntington, 1883",Probably made in,,,,France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/488,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Profiles
83.2.170,False,True,489,American Decorative Arts,Medallion,Medallio,,,,,,Maker,,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717      ,1786      ,1778,1778,1778,Terracotta,Diam. 6 1/2 in. (16.5 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/489,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Profiles
83.2.175,False,True,490,American Decorative Arts,Medallion,Medallio,,,,,,Maker,,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717      ,1786      ,1777,1777,1777,Terracotta,Diam. 4 1/2 in. (11.4 cm),"Gift of William H. Huntington, 1883",Probably made in,,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/490,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Profiles
83.2.178,False,True,491,American Decorative Arts,Medallion,Medallio,,,,,,Maker,,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717      ,1786      ,1776–1800,1776,1800,Ceramic,Diam. 4 7/8 in. (12.4 cm),"Gift of William H. Huntington, 1883",Probably made in,,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/491,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Benjamin Franklin|Men|Profiles
02.9,False,True,492,American Decorative Arts,Medallion,Medallion of Benjamin Franklin,,,,,,Maker,Attributed to,Jean Martin Renaud,"French, Sarreguemines 1746–1821 Paris",,"Renaud, Jean Martin",French,1746      ,1821      ,ca. 1797,1794,1797,Plaster,Without frame: Diam. 3 3/8 in. (8.6 cm),"Gift of George A. Lucas, 1902",Made in,,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/492,5/27/2019 8:00:01 AM,"Metropolitan Museum of Art, New York, NY",Medallions|Benjamin Franklin|Men|Profiles
